title,date,link,content
"
Ukraine yasitisha ziara zake Afrika
","Jumatatu , 10th Oct , 2022",https://www.eatv.tv/news/current-affairs/ukraine-yasitisha-ziara-zake-afrika,"  Waziri wa mambo ya nje wa Ukraine Dmytro Kuleba amekatisha ziara yake barani Afrika kutokana na mashambulizi ya Urusi yanayoendelea nchini kwake.     Kupitia ukurasa wake wa mtandao wa Twita waziri huyo amesema kwamba, toka asubuhi ya leo amekua akiwasiliana na watu wake wa karibu juu ya kinachoendelea nchini humo , na kwamba analazimika kukatisha ziara yake barani hapa na kurejea nchini Ukraine haraka iwezekanavyo.   Bw.Kuleba amekua kwenye ziara hiyo tata barani Afrika , ikiwa ni baada ya bara hili kutembelewa na Urusi kupitia kwa kiongozi wa juu wa  nchi hiyo Sergei Lavrov mwezi Julai mwaka huu. Waziri huyo tayari ameshatembelea nchi za Senegal, Ivory Coast na Ghana wakati wa ziara yake. Rais wa Ukraine  Volodymyr Zelensky amekua mara kwa mara akiwataka viongozi wa Afrika kulaani umavimizi wa Urusi nchini mwake  Katibu Mtendaji wa Baraza la Mitihani Tanzania (NECTA), Dkt. Said Mohamed Eneo la ajali Bangi Rais wa Jamhuri ya Muungano wa Tanzania Samia Suluhu Hassan, 
 Eneo la ajali Rais wa Jamhuri ya Muungano wa Tanzania Samia Suluhu Hassan, Bangi Katibu Mtendaji wa Baraza la Mitihani Tanzania (NECTA), Dkt. Said Mohamed Nyama ©  East Africa Television Limited. All Rights Reserved"
"
EU wakutana kujadili hali ya kisiasa ulaya
","Ijumaa , 7th Oct , 2022",https://www.eatv.tv/news/current-affairs/eu-wakutana-kujadili-hali-ya-kisiasa-ulaya,"  Viongozi kutoka Ukraine, Uingereza na Uturuki wamejiunga leo na wenzao wa Umoja wa Ulaya kwa mkutano wa kwanza wa kilele unaofahamika kama Jumuiya ya Kisiasa ya Ulaya.   Unalenga kulileta pamoja bara la Ulaya katika wakati ambao Urusi inaendesha vita dhidi ya Ukraine. Mkutano huo unaofanyika mjini Prague, ukiwa ni wazo la Rais wa Ufaransa Emmanuel Macron, Umoja wa Ulaya kuwa ni jukwaa la uratibu wa kisiasa kwa mataifa 44 yanayohudhuria. Macron amesema unatuma ujume wa umoja. Urusi ambayo haijaalikwa, imeugubika mkutano huo wakati mazungumzo yakilenga msukosuko wa kiuchumi na usalama kutokana na uvamizi wake wa jirani yake anayeegemea nchi za Magharibi.   Katibu Mtendaji wa Baraza la Mitihani Tanzania (NECTA), Dkt. Said Mohamed Eneo la ajali Bangi Rais wa Jamhuri ya Muungano wa Tanzania Samia Suluhu Hassan, 
 Eneo la ajali Rais wa Jamhuri ya Muungano wa Tanzania Samia Suluhu Hassan, Bangi Katibu Mtendaji wa Baraza la Mitihani Tanzania (NECTA), Dkt. Said Mohamed Nyama ©  East Africa Television Limited. All Rights Reserved"
"
Ukraine yaanza ziara barani Afrika
","Jumanne , 4th Oct , 2022",https://www.eatv.tv/news/current-affairs/ukraine-yaanza-ziara-barani-afrika,"  Kumekua na kigugumizi cha vyombo vya habari kuripoti ujio wa Waziri wa mambo ya nje wa Ukraine ambaye amezuru nchini Senegal , akifika katika mji mkuu wa Dakar.  Waziri wa mambo ya nje wa Ukraine Dmytro Kuleba (kushoto) alipotembelea Senegal. Waziri huyo Bwana Dmytro Kuleba, ameanza ziara barani Afrika .   Ubalozi wa Ukraine nchini Senegal  umeshakutana na Waziri wa mambo ya nje wa Senegal Aissata Tall Sall na kutiliana saini mikataba mbalimbali ya kimashirikiano.   Waziri wa nje wa Ukraine  Dmytro  Kuleba yupo kwenye ziara inayoonekana kama majibizano ya kulitembelea bara ambalo tayari limeshatembelwa na maafisa wa ngazi za juu za Urusi , haswa likitembelewa  Sergei Lavrov mwezi Julai mwaka huu, huku bara hilo liliwa na mipango ya kuwa mwenyeji wa mkutano wa Russia-Africa unaotarajiwa kufanyika nchini Ethiopia mwakani. Rais wa Ukraine  Volodymyr Zelensky amekua akizitaka nchi za Afrika kulaani uvamizi wa Urusi kwenye nchi yake.    Katibu Mtendaji wa Baraza la Mitihani Tanzania (NECTA), Dkt. Said Mohamed Eneo la ajali Bangi Rais wa Jamhuri ya Muungano wa Tanzania Samia Suluhu Hassan, 
 Eneo la ajali Rais wa Jamhuri ya Muungano wa Tanzania Samia Suluhu Hassan, Bangi Katibu Mtendaji wa Baraza la Mitihani Tanzania (NECTA), Dkt. Said Mohamed Nyama ©  East Africa Television Limited. All Rights Reserved"
"
Rais Putin akoleza vita Ukraine.
","Jumatano , 21st Sep , 2022",https://www.eatv.tv/news/current-affairs/rais-putin-akoleza-vita-ukraine,"  Rais wa Urusi Vladmir Putin ametiasaini amri ya kuwahamasisha raia kujiunga na vikosi vya jeshi.Rais huyo  ametangaza kukusanya wanajeshi wa ziada kwa ajili ya vita nchini Urusi.  Anasema kuwa nchi za Magharibi zimeonyesha kuwa lengo lake ni kuiangamiza Urusi na kwamba zimejaribu kuwageuza watu wa Ukraine kuingia kwenye vita kwa lazima. 
	Waziri wa ulinzi wa urusi Sergey Shoigu, amethibitisha kwamba watakaojiunga na majeshi ya nchi hiyo ni wale wenye uzoefu wa kijeshi ambapo takribani watu 300,000 wameitwa .    Rais  Putin ameongEza kwamba  endapo ustawi wa Urusi utatishiwa basi nchi hiyo itafanya lolote ili kulinda watu wake . Na pia ameyaonya mataifa mengine kutoshambulia Urusi na kwamba  wanaojaribu kuwatuhumu kwa nyuklia waangalie upepo usiwageukie .
	Putin ameongeza kuwa nchi za Magharibi zimekuwa zikiichafua Urusi lakini Urusi ina silaha nyingi za kujibu. Katika hotuba yake iliyorekodiwa na kurushwa kwenye vyombo vya habari nchini  Urusi, amesema hatua hii ni muhimu katika kuhakikisga ustawi za Urusi.  Baadae leo Rais wa Marekani Joe Biden na wa Ukraine  Zelensky walitarajiwa kutoa hotuba zao kuhusiana na suala hilo kwenye mkutano wa baraza kuu la umoja wa mataifa. Katibu Mtendaji wa Baraza la Mitihani Tanzania (NECTA), Dkt. Said Mohamed Eneo la ajali Bangi Rais wa Jamhuri ya Muungano wa Tanzania Samia Suluhu Hassan, 
 Eneo la ajali Rais wa Jamhuri ya Muungano wa Tanzania Samia Suluhu Hassan, Bangi Katibu Mtendaji wa Baraza la Mitihani Tanzania (NECTA), Dkt. Said Mohamed Nyama ©  East Africa Television Limited. All Rights Reserved"
"
Ukraine yaadhimisha siku ya uhuru
","Jumatano , 24th Aug , 2022",https://www.eatv.tv/news/current-affairs/ukraine-yaadhimisha-siku-ya-uhuru,"  Taifa la Ukraine leo Agosti 24 limeadhimisha siku ya uhuru wake wa miaka 31 ikiwemo pia miezi 6 toka uvamizi wa Ukraine.    Ulinzi mkali umeimarishwa kote nchi nzima kutokana na hofu ya kuwa Moscow inaweza kufanya mashambulizi mapya .  
	Mikusanyiko ya shehere imezuiwa katika mji mkuu wa  Kyiv.  
	Rais wa Ukraine Volodymyr Zelensky amewaambia Waukraine katika hotuba ya kuadhimisha miaka 31 ya uhuru kuwa nchi yao ilizaliwa upya wakati Urusi ilipoivamia na kuwa haitasalimisha uhuru wake kwa ubabe wa Moscow.  
	Zelensky amesema vita vitamalizika tu sio wakati mapigano yatasitishwa bali wakati Ukraine itakapoibuka mshindi.  
	Rais huyo mwenye umri wa miaka 44 amesisitiza msimamo mgumu wa Ukraine ambao unapinga aina yoyote ya makubaliano ambayo yatairuhusu Moscow kudhibiti maeneo iliyoyakamata tangu kuanza kwa vita miezi sita iliyopita, yakiwemo maeneo ya kusini na mashariki mwa Ukraine. Katibu Mtendaji wa Baraza la Mitihani Tanzania (NECTA), Dkt. Said Mohamed Eneo la ajali Bangi Rais wa Jamhuri ya Muungano wa Tanzania Samia Suluhu Hassan, 
 Eneo la ajali Rais wa Jamhuri ya Muungano wa Tanzania Samia Suluhu Hassan, Bangi Katibu Mtendaji wa Baraza la Mitihani Tanzania (NECTA), Dkt. Said Mohamed Nyama ©  East Africa Television Limited. All Rights Reserved"
"
Urusi na Ukraine kufungua usafirishaji wa nafaka
","Ijumaa , 22nd Jul , 2022",https://www.eatv.tv/news/current-affairs/urusi-na-ukraine-kufungua-usafirishaji-wa-nafaka,"  Urusi na Ukraine leo zinatarajiwa kutia saini mkataba wa kufungua tena shughuli za usafirishaji nafaka kupitia bandari za Ukraine zilizopo kwenye mwambao wa bahari nyeusi, hatua itakayofungua njia ya kupunguza mzozo wa upungufu wa chakula duniani.   Gari la nafaka Hayo yameelezwa na ofisi ya rais wa Uturuki ambayo imesema makubaliano hayo yatatiwa saini mjini Instabul katika hafla itayoongozwa na Rais Reccip Tayyip Erdogan na kuhudhuriwa na mkuu wa Umoja wa Mataifa Antonio Guterres na wawakilishi wa Urusi na Ukraine.  Rais wa Ukraine Volodymr Zelensky amedokeza kuwa bandari za nchi hiyo za Bahari Nyeusi huenda zikafunguliwa hivi karibuni. Zaidi ya tani milioni 25 za nafaka na mazao mengine zimeshindwa kusafirishwa kutoka bandari za Ukraine kutokana na vita inayoendelea hali iliyosababisha kupanda kwa gharama za chakula duniani. Katibu Mtendaji wa Baraza la Mitihani Tanzania (NECTA), Dkt. Said Mohamed Eneo la ajali Bangi Rais wa Jamhuri ya Muungano wa Tanzania Samia Suluhu Hassan, 
 Eneo la ajali Rais wa Jamhuri ya Muungano wa Tanzania Samia Suluhu Hassan, Bangi Katibu Mtendaji wa Baraza la Mitihani Tanzania (NECTA), Dkt. Said Mohamed Nyama ©  East Africa Television Limited. All Rights Reserved"
"
Benki ya Dunia yaipongeza Tanzania
","Jumatatu , 11th Jul , 2022",https://www.eatv.tv/news/business/benki-ya-dunia-yaipongeza-tanzania,"  Benki ya Dunia imeipongeza Tanzania kwa kuamua kuwekeza kiasi kikubwa cha fedha kwenye maeneo ya uzalishaji kikiwemo kilimo, mifugo na uvuvi mambo ambayo yatachochea ukuaji wa kipato cha wananchi na kukuza uchumi wa nchi.  Waziri wa Fedha na Mipango, Mhe. Dkt. Mwigulu Lameck Nchemba (Mb), akiwa na Makamu wa Rais wa Benki ya Dunia, anayesimamia Kanda ya Kusini Mashariki mwa Afrika, Bi. Victoria Kwakwa, baada ya kumaliza kikao chao katika Ofisi Ndogo za Wizara ya Fedha na Mipango, Jijini Dar es Salaam. Pongezi hizo zimetolewa Jijini Dar es Salaam na Makamu wa Rais wa Benki ya Dunia anayesimamia Kanda ya Kusini Mashariki, Bi. Victoria Kwakwa, alipokutana na kufanya mazungumzo rasmi na Waziri wa Fedha na Mipango, Dkt. Mwigulu Lameck Nchemba. Aliahidi kuwa Benki yake na washirika wake wengine watasaidia juhudi za Serikali za kufanikisha mapinduzi katika sekta hizo muhimu kwa kutoa fedha pamoja na ushauri wa kitaalam ili mpango huo wa kuendeleza kilimo, mifugo na uvuvi uwe na tija. Bi. Kwakwa alisema kuwa changamoto ya UVIKO 19 na vita vinavyoendelea baina ya Urusi na Ukraine vimeibua changamoto kubwa ya uhaba wa mazao ya nafaka na kwamba Tanzania ikijipanga vizuri inaweza kuwa ghala la chakula na kuifanya ijitosheleze kwa chakula na kutoagiza chakula kutoka nje. Kwa upande wake Waziri wa Fedha na Mipango Mhe. Dkt. Mwigulu Lameck Nchemba alisema kuwa Serikali imeamua kuwekeza fedha kwenye maeneo ya uzalishaji akitolea mfano wa ongezeko la bajeti ya kilimo kutoka shilingi bilioni 200 hadi zaidi ya shilingi bilioni 900 ili kuiwezesha sekta hiyo kukuza uchumi wa nchi pamoja na kuzalisha ajira kwa wananchi. Dkt. Nchemba aliishukuru Benki hiyo kwa uwekezaji wa dola za Marekani bilioni 2.8 katika miradi 11 ya kimkakati iliyowasilishwa katika Benki hiyo katika utawala wa Serikali ya Awamu ya Sita, inayoongozwa na Mheshimiwa Samia Suluhu Hassan, Rais wa Jamhuri ya Muungano wa Tanzania. Alisema kuwa uwekezaji huo utaisaidia nchi kupambana na umasikini pamoja na ukuaji jumuishi wa maendeleo ya watu na kuahidi kuwa fedha zinazopatikana kutoka katika Benki hiyo zinatumika ipasavyo ili kuleta matokeo yaliyokusudiwa. Aidha, Dkt. Nchemba, aliishukuru Benki hiyo kwa kuiidhinishia Tanzania kiasi cha dola za Marekani bilioni 2.1 kwa ajili ya utekelezaji wa miradi mbalimbali ya maendeleo kupitia mpango mpya wa utoaji mikopo na misaada wa IDA 20 ulioanza kutekelezwa rasmi mwezi Julai, 2022. Aliiomba Benki hiyo kuharakisha utoaji wa fedha ili miradi iliyopangwa kutekelezwa kupitia mpango huo wa miaka mitatu iweze kutekelezwa na kwamba Serikali itashukuru endapo kiwango hicho cha fedha kitaongezwa ili miradi iliyopo hivi sasa inayokadiriwa kugharimu dola za Marekani bilioni 4.9 iweze kukamilika kwa wakati. Kikao hicho kimehudhuriwa pia na Naibu Waziri wa Fedha na Mipamgo, Mhe. Hamad Hassan Chande (Mb), Naibu Katibu Mkuu Wizara ya Fedha na Mipango, Bi. Amina Khamisi Shaaban, Kamishna wa Fedha za Nje wa Wizara ya Fedha na Mipango Bw. Rished Mohamed Bade na Viongozi wengine kutoka Wizara ya Fedha na Mipango na Wizara ya Mambo ya Nje na Ushirikiano wa Afrika Mashariki. Katibu Mtendaji wa Baraza la Mitihani Tanzania (NECTA), Dkt. Said Mohamed Eneo la ajali Bangi Rais wa Jamhuri ya Muungano wa Tanzania Samia Suluhu Hassan, 
 Eneo la ajali Rais wa Jamhuri ya Muungano wa Tanzania Samia Suluhu Hassan, Bangi Katibu Mtendaji wa Baraza la Mitihani Tanzania (NECTA), Dkt. Said Mohamed Nyama ©  East Africa Television Limited. All Rights Reserved"
"
Wachezaji wa Urusi waruhusiwa kushiriki US Open 
","Jumatano , 15th Jun , 2022",https://www.eatv.tv/news/sport/wachezaji-wa-urusi-waruhusiwa-kushiriki-us-open,"  Chama cha Tenisi nchini Marekani (USTA) na waandaaji wa michuano ya wazi ya Marekani (US Open) wameruhusu wachezaji wa mchezo huo kutoka mataifa ya Urusi na Belarus kushiriki katika michuano hiyo itakayofanyika kuanzia Agosti 29 mpaka Septemba 11 mwaka huu.  Wachezaji wa Urusi wameruhusiwa kushiriki michuano ya US Open Wacheza tenisi kutoka mataifa ya Urusi na Belarus wamekuwa wakizuiwa kushiriki baadhi ya michuano ikiwemo michuano ya Wimbledon inayofanyika nchini Uingereza kuanzia Juni 27, 2022 ikiwa ni sehemu ya vikwazo kwa taifa la Urusi tangu taifa hilo lilipoivamia kijeshi taifa la Ukraine. Wachezaji hao watashiriki Lakini hawataruhusiwa kupeperusha bendera za mataifa yao watashiriki kama wachezaji huru. Wachezaji kutoka Urusi ambao wamekutana na vikwazo ni Daniil Medvedev ambaye ni namba 1 Duniani na bingwa mtetezi wa US Open, Andrey Rublev namba 7 na mwana dada Aryana Sabalenka namba 6. Kwa upande mwingine bingwa mara 20 wa Grandslams Novak Djokovic hatashiriki michuano ya wazi ya Marekani US Open kwa sababu hajachanja chanjo ya uviko 19. Moja ya vigezo vya kushiriki US Open ni lazima kila mchezaji kuwa amepata chanjo hiyo. Mapema mwaka huu Novak alikosa Michuano ya wazi ya Australia Australia Open kutokana na kanuni hii ya chanjo. Katibu Mtendaji wa Baraza la Mitihani Tanzania (NECTA), Dkt. Said Mohamed Eneo la ajali Bangi Rais wa Jamhuri ya Muungano wa Tanzania Samia Suluhu Hassan, 
 Eneo la ajali Rais wa Jamhuri ya Muungano wa Tanzania Samia Suluhu Hassan, Bangi Katibu Mtendaji wa Baraza la Mitihani Tanzania (NECTA), Dkt. Said Mohamed Nyama ©  East Africa Television Limited. All Rights Reserved"
"
Usyk na Joshua kurudiana Agosti 2022
","Alhamisi , 9th Jun , 2022",https://www.eatv.tv/news/sport/usyk-na-joshua-kurudiana-agosti-2022,"  Pambano la masumbwi la marudiano la kuwania mikanda ya Ubingwa wa WBO, IBF na WBA kati ya bondia wa Ukraine Oleksandr Usyk na Anthony Joshua wa England linataraji kufanyika mwezi Agosti 2022 nchini Saudi Arabia baada ya kimya cha muda mrefu.  (Joshua akimsukumia konde Usyk kwenye pambano lililopita mwaka 2021) Ikumbukwe wawili hao walizichapa mwezi Septemba 2021 kwenye ulingo uliowekwa kwenye uwanja wa Tottenham Hotspurs na bondi Usyk kuibuka na ushindi na kubeba mikanda ya Ubingwa ya WBO, IBF na WBA. Moja ya sababu iliyopelekea pambano hilo kuchelewa kufanyika mwezi Mei 2022 kama walitaraji, ni hali ya mapigano yaliyo nchini Ukraine anapotoka bondia Usyk ambaye na yeye alilazimika kujiunga na majeshi ya nchini humo kujihami dhidi ya Urusi. Pambano hilo linasubiriwa kwa hamu na wapenzi wa ndondi Ulimwenguni limeanza kutiliwa mashaka kufanyika nchini Saudi Arabia kutokana na nchi hiyo kutuhumiwa kuwa na desturi ya kukiuka haki za kibinadamu licha ya kuandaa pambano la Anthony Joshua alishinda mbele ya Andy Ruiz JR mwaka 2019. Katibu Mtendaji wa Baraza la Mitihani Tanzania (NECTA), Dkt. Said Mohamed Eneo la ajali Bangi Rais wa Jamhuri ya Muungano wa Tanzania Samia Suluhu Hassan, 
 Eneo la ajali Rais wa Jamhuri ya Muungano wa Tanzania Samia Suluhu Hassan, Bangi Katibu Mtendaji wa Baraza la Mitihani Tanzania (NECTA), Dkt. Said Mohamed Nyama ©  East Africa Television Limited. All Rights Reserved"
"
Bei zimeanza kushuka - Rais Samia
","Jumatano , 8th Jun , 2022",https://www.eatv.tv/news/current-affairs/bei-zimeanza-kushuka-rais-samia,"  Rais wa Tanzania Samia Suluhu Hassan amesema bei za bidhaa mbalimbali zimeanza kushuka kutokana na jitihada za serikali ikiwemo ruzuku ya bilioni 100 ilizotolewa kwa ajili ya mafuta.  Rais wa Tanzania Samia Suluhu Hassan Rais Samia ametoa kauli hiyo akiwa Chato wakati akielekea katika ziara mkoani Kagera ambapo amesema serikali itaendelea kutoa ruzuku ili kuhakikisha bei zinashuka hadi pale dunia itakapokuwa sawa. 
	""Tunajaribu kutoa ruzuku na mwezi uliopita nilisema natoa ruzuku ya bilioni 100 kufidia kwenye mafuta ili bei zishuke, na mwezi huu bei zimeanza kushuka polepole, tutaendelea kutoa hiyo ruzuku mpaka duniani kukae sawa"" 
	Aidha Rais Samia amesema madhara ya kupanda kwa bei ya vitu sio janga la Tanzania bali ni la dunia nzima huku akitolea mfano vita ya Urusi na Ukraine inavyoathiri zao la ngano. 
	""Moja katika nchi zinazopigana tulikuwa tunaagiza ngano kutoka kwao, karibu asilimia 45 au 50 tulikuwa tunategemea ngano kutoka huko, sasa haiwezekani, sisi kwetu ni afadhali ila kuna nchi nyingine mikate sasa ni kwa mgao""  
	Pamoja na hayo Rais Samia ameahidi kuendeleza miradi mbalimbali iliyoanzishwa na serikali ya awamu ya tano chini ya Hayati John Magifuli huku akikisisitiza kuwa alijifunza mambo mengi kutoka katika uongozi wake 
	""Awamu iliyopita nilikuwa Makamu wa Rais chini ya kaka yangu Marehemu John Magufuli, alinifundisha mambo mengi sana, nilisoma dhamira yake vizuri sana, niwahakikishie dhamira ile ile tutakwenda nayo, hakuna mradi ambao tuliuanza ambao utakufa, kwahiyo niwahakikishie halijaharibika jambo"" Katibu Mtendaji wa Baraza la Mitihani Tanzania (NECTA), Dkt. Said Mohamed Eneo la ajali Bangi Rais wa Jamhuri ya Muungano wa Tanzania Samia Suluhu Hassan, 
 Eneo la ajali Rais wa Jamhuri ya Muungano wa Tanzania Samia Suluhu Hassan, Bangi Katibu Mtendaji wa Baraza la Mitihani Tanzania (NECTA), Dkt. Said Mohamed Nyama ©  East Africa Television Limited. All Rights Reserved"
"
Rais Samia ni kati ya viongozi 100 wenye Ushawishi
","Jumanne , 24th Mei , 2022",https://www.eatv.tv/news/current-affairs/rais-samia-ni-kati-ya-viongozi-100-wenye-ushawishi,"  Rais wa Tanzania Samia Suluhu Hassan ametajwa katika jarida maarufu duniani la TIME 100 kama moja ya viongozi 100 duniani wenye ushawishi mkubwa kwa mwaka 2022.  Jarida hilo limeeleza kuwa Rais Samia ameingia kwenye orodha hiyo kutokana  na aina ya uongozi wake tangu alipoingia madarakani Machi 2021 ikiwemo mabadiliko makubwa aliyoyafanya kwa kipindi kifupi 
	Baadhi ya mambo yaliyoelezwa katika jarida hilo ni hatua yake ya kufungua milango ya  mazungumzo na wapinzani wake kisiasa, pamoja na uhuru wa vyombo vya habari  
	Aidha hotuba yake aliyoitoa Septemba 2021 miezi michache baada ya kuwa Rais katika mkutano Mkuu wa Baraza la Umoja wa Mataifa ni miongoni mwa mambo yaliyochagiza jina lake kuwepo katika orodha hiyo  
	Jarida hilo limemtaja Rais Samia kama kioo kwa wanawake na wasichana wengi Tanzania na nje ya Tanzania na wengi wamekuwa wakimtazama kama mfano wa kuigwa 
	Katika orodha hiyo Rais Samia amejumuishwa na viongozi wengine wa kimataifa kama Volodymir Zelenskyy wa Ukraine, Xi Jinping wa China, Vladimir Putini wa Urusi na Joe Biden wa Marekani
	  Katibu Mtendaji wa Baraza la Mitihani Tanzania (NECTA), Dkt. Said Mohamed Eneo la ajali Bangi Rais wa Jamhuri ya Muungano wa Tanzania Samia Suluhu Hassan, 
 Eneo la ajali Rais wa Jamhuri ya Muungano wa Tanzania Samia Suluhu Hassan, Bangi Katibu Mtendaji wa Baraza la Mitihani Tanzania (NECTA), Dkt. Said Mohamed Nyama ©  East Africa Television Limited. All Rights Reserved"
